Year,Name,team,salary,bloodType,height,weight,UniformNum,position,Games,AtBats,Hit,HR,Win,Lose,Save,Hold
2017年度,茶谷　健太,Softbank,500,O型,185,81,55,内野手,1,2,1,0,NA,NA,NA,NA
2017年度,石川　柊太,Softbank,500,O型,185,86,29,投手,34,NA,NA,NA,8,3,0,1
2017年度,メヒア,Lions,50000,不明,198,118,99,内野手,113,345,83,19,NA,NA,NA,NA
2017年度,中村　剛也,Lions,41000,O型,175,102,60,内野手,115,415,90,27,NA,NA,NA,NA
2017年度,秋山　翔吾,Lions,20000,A型,184,85,55,外野手,143,575,185,25,NA,NA,NA,NA
2017年度,栗山　巧,Lions,19000,O型,177,85,1,外野手,116,333,84,9,NA,NA,NA,NA
2017年度,浅村　栄斗,Lions,15500,O型,182,90,3,内野手,143,574,167,19,NA,NA,NA,NA
2017年度,炭谷　銀仁朗,Lions,10000,O型,181,93,27,捕手,104,267,67,5,NA,NA,NA,NA
2017年度,牧田　和久,Lions,10000,A型,177,85,35,投手,58,NA,NA,NA,3,3,0,28
2017年度,菊池　雄星,Lions,10000,O型,184,100,16,投手,26,NA,NA,NA,16,6,0,0
2017年度,増田　達至,Lions,9500,AB型,180,85,14,投手,57,NA,NA,NA,1,5,28,4
2017年度,シュリッター,Lions,8000,不明,195,106,47,投手,64,NA,NA,NA,1,5,0,32
2017年度,ガルセス,Lions,6000,不明,180,82,59,投手,18,NA,NA,NA,2,2,0,0
2017年度,武隈　祥太,Lions,5000,A型,180,86,48,投手,58,NA,NA,NA,5,2,0,13
2017年度,渡辺　直人,Lions,5000,AB型,173,73,8,内野手,32,68,16,0,NA,NA,NA,NA
2017年度,ウルフ,Lions,5000,不明,191,104,54,投手,23,NA,NA,NA,9,4,0,0
2017年度,野上　亮磨,Lions,5000,A型,177,74,20,投手,24,NA,NA,NA,11,10,0,0
2017年度,十亀　剣,Lions,5000,O型,183,88,21,投手,20,NA,NA,NA,8,7,0,0
2017年度,髙橋　朋己,Lions,4800,B型,174,83,43,投手,3,NA,NA,NA,0,1,0,0
2017年度,金子　侑司,Lions,4800,B型,179,75,2,外野手,90,283,77,5,NA,NA,NA,NA
2017年度,森　友哉,Lions,4500,A型,170,80,10,捕手,38,124,42,2,NA,NA,NA,NA
2017年度,ファイフ,Lions,3360,不明,191,102,69,投手,5,NA,NA,NA,1,1,0,0
2017年度,キャンデラリオ,Lions,2500,不明,188,91,68,投手,1,NA,NA,NA,0,1,0,0
2017年度,髙橋　光成,Lions,2300,B型,190,90,17,投手,7,NA,NA,NA,3,4,0,0
2017年度,多和田　真三郎,Lions,2300,B型,182,82,18,投手,16,NA,NA,NA,5,5,0,0
2017年度,岡本　洋介,Lions,1800,A型,177,80,30,投手,14,NA,NA,NA,6,3,1,0
2017年度,山川　穂高,Lions,1600,A型,176,100,33,内野手,78,242,72,23,NA,NA,NA,NA
2017年度,岡田　雅利,Lions,1600,B型,173,80,37,捕手,68,144,33,0,NA,NA,NA,NA
2017年度,上本　達之,Lions,1600,B型,186,93,49,捕手,11,10,1,0,NA,NA,NA,NA
2017年度,小石　博孝,Lions,1500,A型,178,85,29,投手,10,NA,NA,NA,0,0,0,0
2017年度,大石　達也,Lions,1500,A型,185,90,15,投手,20,NA,NA,NA,2,0,0,4
2017年度,坂田　遼,Lions,1500,A型,178,90,88,外野手,11,16,7,2,NA,NA,NA,NA
2017年度,斉藤　彰吾,Lions,1400,B型,179,80,65,外野手,10,8,1,0,NA,NA,NA,NA
2017年度,木村　文紀,Lions,1400,O型,182,88,51,外野手,105,184,37,2,NA,NA,NA,NA
2017年度,外崎　修汰,Lions,1300,O型,177,75,44,内野手,135,438,113,10,NA,NA,NA,NA
2017年度,佐野　泰雄,Lions,1300,B型,177,83,34,投手,6,NA,NA,NA,3,1,0,0
2017年度,野田　昇吾,Lions,1300,A型,167,72,23,投手,38,NA,NA,NA,1,0,0,1
2017年度,永江　恭平,Lions,1250,B型,174,80,32,内野手,25,17,4,1,NA,NA,NA,NA
2017年度,源田　壮亮,Lions,1200,O型,179,73,6,内野手,143,575,155,3,NA,NA,NA,NA
2017年度,中塚　駿太,Lions,1200,B型,191,103,22,投手,1,NA,NA,NA,0,0,0,0
2017年度,南川　忠亮,Lions,1000,A型,180,87,36,投手,5,NA,NA,NA,0,0,0,0
2017年度,平井　克典,Lions,1000,A型,180,83,25,投手,42,NA,NA,NA,2,0,0,4
2017年度,藤原　良平,Lions,950,A型,183,81,28,投手,8,NA,NA,NA,0,0,0,0
2017年度,呉　念庭,Lions,800,AB型,178,75,39,内野手,15,39,9,0,NA,NA,NA,NA
2017年度,本田　圭佑,Lions,700,A型,179,80,45,投手,5,NA,NA,NA,0,0,0,0
2017年度,田村　伊知郎,Lions,700,B型,173,80,40,投手,12,NA,NA,NA,0,0,0,0
2017年度,田代　将太郎,Lions,600,A型,178,75,61,外野手,38,56,4,1,NA,NA,NA,NA
2017年度,愛斗,Lions,600,O型,178,84,53,外野手,9,5,0,0,NA,NA,NA,NA
2017年度,福倉　健太郎,Lions,600,O型,177,75,50,投手,10,NA,NA,NA,0,0,0,0
2017年度,誠,Lions,600,B型,185,85,41,投手,5,NA,NA,NA,0,1,0,0
2017年度,水口　大地,Lions,550,A型,163,60,00,内野手,56,50,14,0,NA,NA,NA,NA
2017年度,クルーズ,Eagles,24000,不明,183,95,67,内野手,13,37,6,0,NA,NA,NA,NA
2017年度,岸　孝之,Eagles,22500,A型,180,77,11,投手,26,NA,NA,NA,8,10,0,0
2017年度,今江　年晶,Eagles,20000,B型,180,89,8,内野手,51,128,32,1,NA,NA,NA,NA
2017年度,則本　昂大,Eagles,20000,A型,178,82,14,投手,25,NA,NA,NA,15,7,0,0
2017年度,藤田　一也,Eagles,11000,O型,175,75,6,内野手,102,270,68,3,NA,NA,NA,NA
2017年度,ウィーラー,Eagles,10000,不明,178,100,40,内野手,142,542,147,31,NA,NA,NA,NA
2017年度,嶋　基宏,Eagles,10000,A型,179,82,37,捕手,112,281,56,3,NA,NA,NA,NA
2017年度,松井　裕樹,Eagles,9000,A型,174,74,1,投手,52,NA,NA,NA,3,3,33,5
2017年度,ペゲーロ,Eagles,8500,不明,192,119,54,外野手,120,463,130,26,NA,NA,NA,NA
2017年度,銀次,Eagles,7600,A型,174,78,33,内野手,143,529,155,3,NA,NA,NA,NA
2017年度,福山　博之,Eagles,7500,B型,172,70,64,投手,65,NA,NA,NA,6,0,7,23
2017年度,ハーマン,Eagles,7000,不明,193,100,42,投手,56,NA,NA,NA,3,1,1,33
2017年度,松井　稼頭央,Eagles,7000,O型,177,85,7,外野手,44,76,16,2,NA,NA,NA,NA
2017年度,青山　浩二,Eagles,6000,B型,180,80,41,投手,17,NA,NA,NA,1,1,0,3
2017年度,美馬　学,Eagles,5000,O型,169,75,31,投手,26,NA,NA,NA,11,8,0,0
2017年度,聖澤　諒,Eagles,5000,B型,179,72,23,外野手,111,232,58,1,NA,NA,NA,NA
2017年度,塩見　貴洋,Eagles,4500,A型,182,77,17,投手,8,NA,NA,NA,3,3,0,0
2017年度,岡島　豪郎,Eagles,3800,B型,176,82,4,外野手,111,342,89,3,NA,NA,NA,NA
2017年度,金刃　憲人,Eagles,3300,B型,176,80,26,投手,6,NA,NA,NA,0,1,0,1
2017年度,島内　宏明,Eagles,3300,B型,180,75,35,外野手,143,494,131,14,NA,NA,NA,NA
2017年度,茂木　栄五郎,Eagles,3200,O型,171,75,5,内野手,103,398,118,17,NA,NA,NA,NA
2017年度,アマダー,Eagles,3000,不明,193,135,49,内野手,121,417,99,23,NA,NA,NA,NA
2017年度,辛島　航,Eagles,3000,A型,173,72,58,投手,19,NA,NA,NA,8,8,0,0
2017年度,枡田　慎太郎,Eagles,2500,AB型,178,80,32,外野手,32,71,12,1,NA,NA,NA,NA
2017年度,釜田　佳直,Eagles,2500,A型,177,77,21,投手,12,NA,NA,NA,4,3,0,1
2017年度,小山　雄輝,Eagles,2400,O型,187,82,63,投手,5,NA,NA,NA,0,0,0,0
2017年度,安樂　智大,Eagles,2100,A型,186,87,20,投手,10,NA,NA,NA,1,5,0,0
2017年度,細川　亨,Eagles,2000,B型,183,103,68,捕手,20,20,2,1,NA,NA,NA,NA
2017年度,戸村　健次,Eagles,2000,B型,185,76,22,投手,13,NA,NA,NA,2,1,0,0
2017年度,西宮　悠介,Eagles,1800,A型,180,80,38,投手,8,NA,NA,NA,1,0,0,0
2017年度,足立　祐一,Eagles,1600,A型,178,83,44,捕手,49,76,16,1,NA,NA,NA,NA
2017年度,藤平　尚真,Eagles,1500,O型,185,85,19,投手,8,NA,NA,NA,3,4,0,0
2017年度,菊池　保則,Eagles,1500,O型,180,80,59,投手,7,NA,NA,NA,0,0,0,1
2017年度,伊志嶺　忠,Eagles,1350,AB型,178,78,48,捕手,14,14,1,0,NA,NA,NA,NA
2017年度,西田　哲朗,Eagles,1200,O型,180,78,55,内野手,22,22,3,0,NA,NA,NA,NA
2017年度,田中　和基,Eagles,1200,A型,181,75,25,外野手,51,54,6,1,NA,NA,NA,NA
2017年度,オコエ　瑠偉,Eagles,1200,O型,185,90,9,外野手,41,130,39,3,NA,NA,NA,NA
2017年度,阿部　俊人,Eagles,1150,AB型,180,73,00,内野手,44,20,4,0,NA,NA,NA,NA
2017年度,福田　将儀,Eagles,1000,O型,174,76,24,外野手,9,7,1,0,NA,NA,NA,NA
2017年度,濱矢　廣大,Eagles,1000,A型,185,78,46,投手,9,NA,NA,NA,0,0,0,0
2017年度,森原　康平,Eagles,1000,AB型,185,88,52,投手,42,NA,NA,NA,2,4,0,13
2017年度,中川　大志,Eagles,950,A型,186,92,56,内野手,23,34,4,0,NA,NA,NA,NA
2017年度,フェルナンド,Eagles,860,O型,175,79,51,外野手,2,0,0,0,NA,NA,NA,NA
2017年度,森　雄大,Eagles,850,AB型,184,74,16,投手,8,NA,NA,NA,1,1,0,0
2017年度,菅原　秀,Eagles,800,O型,183,78,45,投手,29,NA,NA,NA,1,0,0,1
2017年度,高梨　雄平,Eagles,800,O型,175,81,53,投手,46,NA,NA,NA,1,0,0,14
2017年度,三好　匠,Eagles,700,A型,174,75,57,内野手,56,103,25,1,NA,NA,NA,NA
2017年度,内田　靖人,Eagles,700,O型,185,86,36,内野手,7,21,1,0,NA,NA,NA,NA
2017年度,古川　侑利,Eagles,650,AB型,178,78,60,投手,5,NA,NA,NA,0,2,0,0
2017年度,入野　貴大,Eagles,650,A型,180,78,50,投手,7,NA,NA,NA,0,0,0,0
2017年度,コラレス,Eagles,600,不明,188,102,93,投手,1,NA,NA,NA,0,0,0,0
2017年度,小野　郁,Eagles,600,AB型,175,67,15,投手,2,NA,NA,NA,0,0,0,0
2017年度,久保　裕也,Eagles,600,B型,177,78,91,投手,27,NA,NA,NA,3,1,0,6
2017年度,下妻　貴寛,Eagles,580,B型,186,85,39,捕手,8,10,1,0,NA,NA,NA,NA
2017年度,村林　一輝,Eagles,500,O型,180,73,66,内野手,1,2,1,0,NA,NA,NA,NA
2017年度,金子　千尋,Orix,50000,O型,180,77,19,投手,27,NA,NA,NA,12,8,0,0
2017年度,中島　宏之,Orix,35000,A型,180,90,1,内野手,124,431,123,9,NA,NA,NA,NA
2017年度,平野　佳寿,Orix,30000,O型,186,84,16,投手,58,NA,NA,NA,3,7,29,8
2017年度,ディクソン,Orix,18000,不明,195,84,32,投手,25,NA,NA,NA,8,9,0,0
2017年度,西　勇輝,Orix,13000,B型,181,80,21,投手,17,NA,NA,NA,5,6,0,0
2017年度,コーク,Orix,11500,不明,185,95,25,投手,6,NA,NA,NA,2,3,0,0
2017年度,Ｔ－岡田,Orix,10000,B型,187,100,55,外野手,143,504,134,31,NA,NA,NA,NA
2017年度,ロメロ,Orix,9600,不明,188,100,9,外野手,103,390,107,26,NA,NA,NA,NA
2017年度,岸田　護,Orix,9000,A型,180,80,18,投手,4,NA,NA,NA,0,0,0,0
2017年度,佐藤　達也,Orix,7200,B型,178,77,15,投手,12,NA,NA,NA,0,1,0,2
2017年度,小谷野　栄一,Orix,7000,O型,177,88,31,内野手,130,470,130,6,NA,NA,NA,NA
2017年度,安達　了一,Orix,6600,O型,179,78,3,内野手,109,316,64,3,NA,NA,NA,NA
2017年度,ヘルメン,Orix,5700,不明,185,90,42,投手,44,NA,NA,NA,2,1,3,13
2017年度,モレル,Orix,5000,不明,185,100,4,内野手,38,98,27,1,NA,NA,NA,NA
2017年度,伊藤　光,Orix,4700,B型,180,83,22,捕手,103,196,37,5,NA,NA,NA,NA
2017年度,ウエスト,Orix,4600,不明,185,104,29,投手,2,NA,NA,NA,0,0,0,0
2017年度,マレーロ,Orix,4440,不明,191,95,12,外野手,82,283,82,20,NA,NA,NA,NA
2017年度,松葉　貴大,Orix,3650,B型,178,82,11,投手,23,NA,NA,NA,3,12,0,0
2017年度,海田　智行,Orix,3650,B型,179,81,47,投手,12,NA,NA,NA,0,1,0,3
2017年度,西野　真弘,Orix,3600,O型,167,68,5,内野手,100,282,66,2,NA,NA,NA,NA
2017年度,吉田　一将,Orix,3500,A型,191,92,14,投手,29,NA,NA,NA,2,1,0,6
2017年度,東明　大貴,Orix,3400,O型,178,77,26,投手,3,NA,NA,NA,0,0,0,0
2017年度,塚原　頌平,Orix,3000,O型,184,90,28,投手,4,NA,NA,NA,0,0,0,0
2017年度,駿太,Orix,2500,A型,180,83,8,外野手,129,296,71,2,NA,NA,NA,NA
2017年度,吉田　正尚,Orix,2100,B型,173,87,34,外野手,64,228,71,12,NA,NA,NA,NA
2017年度,山﨑　福也,Orix,1900,B型,188,88,17,投手,15,NA,NA,NA,2,5,0,0
2017年度,川端　崇義,Orix,1760,B型,176,80,46,外野手,18,28,6,0,NA,NA,NA,NA
2017年度,縞田　拓弥,Orix,1600,O型,180,80,33,内野手,5,7,1,0,NA,NA,NA,NA
2017年度,小島　脩平,Orix,1550,O型,177,78,38,内野手,61,164,35,2,NA,NA,NA,NA
2017年度,小田　裕也,Orix,1500,O型,172,75,50,外野手,43,17,1,0,NA,NA,NA,NA
2017年度,若月　健矢,Orix,1500,O型,179,87,37,捕手,100,218,44,1,NA,NA,NA,NA
2017年度,比嘉　幹貴,Orix,1500,A型,177,77,35,投手,8,NA,NA,NA,0,1,0,1
2017年度,山岡　泰輔,Orix,1500,A型,172,68,13,投手,24,NA,NA,NA,8,11,0,0
2017年度,大城　滉二,Orix,1400,B型,175,72,10,内野手,122,345,85,2,NA,NA,NA,NA
2017年度,金田　和之,Orix,1400,O型,184,86,58,投手,34,NA,NA,NA,4,1,0,2
2017年度,宮﨑　祐樹,Orix,1280,A型,178,85,24,外野手,52,137,37,2,NA,NA,NA,NA
2017年度,黒木　優太,Orix,1200,A型,179,78,54,投手,55,NA,NA,NA,6,3,2,25
2017年度,伏見　寅威,Orix,1200,AB型,182,86,23,捕手,4,1,0,0,NA,NA,NA,NA
2017年度,赤間　謙,Orix,1200,AB型,180,80,60,投手,7,NA,NA,NA,1,0,0,0
2017年度,山崎　勝己,Orix,1160,O型,180,88,62,捕手,17,18,2,0,NA,NA,NA,NA
2017年度,岩﨑　恭平,Orix,1150,AB型,178,73,30,内野手,7,11,1,0,NA,NA,NA,NA
2017年度,小林　慶祐,Orix,1000,B型,187,86,39,投手,35,NA,NA,NA,2,1,0,1
2017年度,飯田　大祐,Orix,1000,O型,181,85,45,捕手,2,3,0,0,NA,NA,NA,NA
2017年度,近藤　大亮,Orix,960,O型,177,75,20,投手,55,NA,NA,NA,1,1,1,25
2017年度,鈴木　昂平,Orix,950,B型,175,77,40,内野手,72,37,3,0,NA,NA,NA,NA
2017年度,青山　大紀,Orix,900,B型,183,83,27,投手,1,NA,NA,NA,0,0,0,0
2017年度,山田　修義,Orix,900,B型,184,85,57,投手,4,NA,NA,NA,0,3,0,0
2017年度,武田　健吾,Orix,700,O型,183,82,56,外野手,97,207,61,2,NA,NA,NA,NA
2017年度,澤田　圭佑,Orix,700,B型,178,96,49,投手,13,NA,NA,NA,0,2,0,0
2017年度,宗　佑磨,Orix,600,B型,181,78,6,内野手,10,22,4,0,NA,NA,NA,NA
2017年度,杉本　裕太郎,Orix,600,B型,190,94,99,外野手,9,17,2,1,NA,NA,NA,NA
2017年度,岡﨑　大輔,Orix,600,AB型,182,75,52,内野手,5,14,2,0,NA,NA,NA,NA
2017年度,大山　暁史,Orix,590,A型,168,74,69,投手,32,NA,NA,NA,1,0,0,6
2017年度,吉田　凌,Orix,500,A型,181,75,66,投手,1,NA,NA,NA,0,1,0,0
2017年度,山本　由伸,Orix,500,AB型,177,77,43,投手,5,NA,NA,NA,1,1,0,0
2017年度,吉田　雄人,Orix,490,B型,178,78,53,外野手,11,8,0,0,NA,NA,NA,NA
2017年度,レアード,Fighters,30000,不明,185,98,5,内野手,137,503,115,32,NA,NA,NA,NA
2017年度,中田　翔,Fighters,28000,O型,183,104,6,内野手,129,472,102,16,NA,NA,NA,NA
2017年度,大谷　翔平,Fighters,27000,B型,193,97,11,投手,65,202,67,8,3,2,0,0
2017年度,増井　浩俊,Fighters,22000,A型,181,70,19,投手,52,NA,NA,NA,6,1,27,7
2017年度,宮西　尚生,Fighters,20000,O型,180,75,25,投手,51,NA,NA,NA,4,5,0,25
2017年度,田中　賢介,Fighters,20000,O型,176,78,3,内野手,107,314,79,2,NA,NA,NA,NA
2017年度,西川　遥輝,Fighters,10000,A型,179,76,7,外野手,138,541,160,9,NA,NA,NA,NA
2017年度,マーティン,Fighters,10000,不明,203,98,55,投手,40,NA,NA,NA,0,2,1,29
2017年度,中島　卓也,Fighters,10000,A型,176,73,9,内野手,91,283,59,1,NA,NA,NA,NA
2017年度,有原　航平,Fighters,6000,AB型,189,100,16,投手,25,NA,NA,NA,10,13,0,0
2017年度,大野　奨太,Fighters,5500,O型,177,78,27,捕手,83,154,34,3,NA,NA,NA,NA
2017年度,近藤　健介,Fighters,4300,O型,173,87,8,捕手,57,167,69,3,NA,NA,NA,NA
2017年度,石井　裕也,Fighters,4200,B型,178,77,13,投手,8,NA,NA,NA,0,0,0,0
2017年度,矢野　謙次,Fighters,4000,O型,178,85,37,外野手,44,44,9,0,NA,NA,NA,NA
2017年度,村田　透,Fighters,3500,O型,183,80,31,投手,15,NA,NA,NA,1,2,0,0
2017年度,高梨　裕稔,Fighters,3000,B型,187,85,39,投手,22,NA,NA,NA,7,7,0,0
2017年度,鍵谷　陽平,Fighters,2800,O型,177,83,30,投手,60,NA,NA,NA,2,3,1,17
2017年度,加藤　貴之,Fighters,2600,AB型,182,86,14,投手,21,NA,NA,NA,6,6,0,0
2017年度,杉谷　拳士,Fighters,2450,B型,173,77,2,内野手,35,75,11,0,NA,NA,NA,NA
2017年度,岡　大海,Fighters,2300,B型,185,77,18,外野手,60,124,21,0,NA,NA,NA,NA
2017年度,市川　友也,Fighters,2300,O型,176,81,56,捕手,57,135,23,1,NA,NA,NA,NA
2017年度,飯山　裕志,Fighters,2200,B型,178,78,4,内野手,10,4,0,0,NA,NA,NA,NA
2017年度,大田　泰示,Fighters,2100,O型,188,95,33,外野手,118,427,110,15,NA,NA,NA,NA
2017年度,白村　明弘,Fighters,2100,B型,187,84,43,投手,24,NA,NA,NA,1,3,1,1
2017年度,黒羽根　利規,Fighters,2000,A型,178,88,42,捕手,19,29,8,0,NA,NA,NA,NA
2017年度,斎藤　佑樹,Fighters,2000,A型,176,76,1,投手,6,NA,NA,NA,1,3,0,0
2017年度,浦野　博司,Fighters,1800,A型,178,70,17,投手,7,NA,NA,NA,3,3,0,0
2017年度,井口　和朋,Fighters,1600,O型,175,77,29,投手,17,NA,NA,NA,0,1,0,0
2017年度,ドレイク,Fighters,1500,不明,183,90,52,外野手,35,82,19,1,NA,NA,NA,NA
2017年度,武田　久,Fighters,1500,B型,170,73,21,投手,7,NA,NA,NA,0,0,0,0
2017年度,石井　一成,Fighters,1200,O型,180,77,38,内野手,114,317,65,3,NA,NA,NA,NA
2017年度,上原　健太,Fighters,1200,A型,190,83,20,投手,9,NA,NA,NA,1,5,0,0
2017年度,中村　勝,Fighters,1200,A型,184,83,36,投手,2,NA,NA,NA,1,0,0,0
2017年度,上沢　直之,Fighters,1000,A型,187,88,63,投手,15,NA,NA,NA,4,9,0,0
2017年度,淺間　大基,Fighters,960,B型,183,79,26,外野手,19,42,7,0,NA,NA,NA,NA
2017年度,榎下　陽大,Fighters,900,O型,178,77,35,投手,8,NA,NA,NA,0,1,0,0
2017年度,公文　克彦,Fighters,900,A型,173,78,49,投手,41,NA,NA,NA,3,0,0,3
2017年度,新垣　勇人,Fighters,850,A型,183,86,28,投手,1,NA,NA,NA,0,0,0,0
2017年度,玉井　大翔,Fighters,840,A型,178,78,54,投手,24,NA,NA,NA,1,2,0,1
2017年度,森山　恵佑,Fighters,840,B型,188,92,44,外野手,5,11,0,0,NA,NA,NA,NA
2017年度,大累　進,Fighters,840,O型,175,73,32,内野手,13,2,0,0,NA,NA,NA,NA
2017年度,田中　豊樹,Fighters,810,AB型,180,94,47,投手,19,NA,NA,NA,0,0,0,3
2017年度,横尾　俊建,Fighters,760,O型,177,90,58,内野手,50,134,32,7,NA,NA,NA,NA
2017年度,堀　瑞輝,Fighters,750,A型,177,72,34,投手,4,NA,NA,NA,0,1,0,0
2017年度,吉田　侑樹,Fighters,750,B型,187,83,59,投手,5,NA,NA,NA,2,2,0,0
2017年度,渡邉　諒,Fighters,730,B型,178,78,23,内野手,22,30,4,0,NA,NA,NA,NA
2017年度,松本　剛,Fighters,650,AB型,181,78,12,内野手,115,402,110,5,NA,NA,NA,NA
2017年度,清水　優心,Fighters,640,A型,185,88,10,捕手,61,111,22,1,NA,NA,NA,NA
2017年度,石川　直也,Fighters,540,A型,191,85,51,投手,37,NA,NA,NA,0,1,0,7
2017年度,平沼　翔太,Fighters,520,A型,179,78,45,内野手,4,8,0,0,NA,NA,NA,NA
2017年度,森本　龍弥,Fighters,510,O型,185,101,24,内野手,5,9,1,0,NA,NA,NA,NA
2017年度,岸里　亮佑,Fighters,500,B型,180,71,67,外野手,7,14,2,0,NA,NA,NA,NA
2017年度,髙濱　祐仁,Fighters,490,B型,183,84,62,内野手,3,11,2,0,NA,NA,NA,NA
2017年度,太田　賢吾,Fighters,490,A型,186,81,65,内野手,40,82,14,1,NA,NA,NA,NA
2017年度,郡　拓也,Fighters,480,B型,178,76,60,捕手,1,1,0,0,NA,NA,NA,NA
2017年度,今井　順之助,Fighters,470,A型,177,88,70,内野手,1,4,1,0,NA,NA,NA,NA
2017年度,涌井　秀章,Lotte,25000,A型,185,85,16,投手,25,NA,NA,NA,5,11,0,0
2017年度,角中　勝也,Lotte,14100,A型,180,85,3,外野手,110,383,103,8,NA,NA,NA,NA
2017年度,パラデス,Lotte,14000,不明,191,91,42,内野手,89,269,59,10,NA,NA,NA,NA
2017年度,スタンリッジ,Lotte,14000,不明,191,110,55,投手,14,NA,NA,NA,4,6,0,0
2017年度,井口　資仁,Lotte,13500,O型,178,91,6,内野手,65,123,30,2,NA,NA,NA,NA
2017年度,石川　歩,Lotte,13000,A型,186,80,12,投手,16,NA,NA,NA,3,11,0,0
2017年度,益田　直也,Lotte,12000,B型,177,80,52,投手,38,NA,NA,NA,0,4,9,6
2017年度,鈴木　大地,Lotte,10000,O型,175,79,7,内野手,143,508,132,11,NA,NA,NA,NA
2017年度,西野　勇士,Lotte,9500,A型,182,82,29,投手,5,NA,NA,NA,2,3,0,0
2017年度,ダフィー,Lotte,8200,不明,191,98,5,内野手,54,164,33,6,NA,NA,NA,NA
2017年度,大谷　智久,Lotte,7700,A型,176,82,14,投手,55,NA,NA,NA,3,2,0,23
2017年度,清田　育宏,Lotte,5700,A型,180,85,1,外野手,79,231,47,3,NA,NA,NA,NA
2017年度,松永　昂大,Lotte,5700,O型,175,82,28,投手,50,NA,NA,NA,1,3,0,18
2017年度,唐川　侑己,Lotte,5200,O型,181,80,19,投手,21,NA,NA,NA,5,10,0,0
2017年度,田村　龍弘,Lotte,5000,A型,174,80,22,捕手,132,311,77,3,NA,NA,NA,NA
2017年度,藤岡　貴裕,Lotte,4300,AB型,183,85,18,投手,10,NA,NA,NA,0,0,0,0
2017年度,岡田　幸文,Lotte,4180,O型,177,70,66,外野手,31,33,0,0,NA,NA,NA,NA
2017年度,南　昌輝,Lotte,4000,A型,182,88,33,投手,19,NA,NA,NA,0,1,0,5
2017年度,根元　俊一,Lotte,3520,A型,177,77,2,内野手,40,109,24,1,NA,NA,NA,NA
2017年度,内　竜也,Lotte,3500,A型,182,87,21,投手,50,NA,NA,NA,5,1,16,11
2017年度,福浦　和也,Lotte,3500,B型,183,88,9,内野手,70,134,30,0,NA,NA,NA,NA
2017年度,ペーニャ,Lotte,3300,不明,191,118,54,内野手,70,219,53,15,NA,NA,NA,NA
2017年度,荻野　貴司,Lotte,3280,O型,172,75,0,外野手,103,356,94,5,NA,NA,NA,NA
2017年度,中村　奨吾,Lotte,3200,A型,180,79,8,内野手,85,280,77,9,NA,NA,NA,NA
2017年度,細谷　圭,Lotte,3000,B型,182,84,59,内野手,41,100,19,2,NA,NA,NA,NA
2017年度,大嶺　祐太,Lotte,3000,A型,184,80,30,投手,20,NA,NA,NA,2,2,0,0
2017年度,加藤　翔平,Lotte,2490,AB型,183,84,65,外野手,98,271,72,5,NA,NA,NA,NA
2017年度,関谷　亮太,Lotte,2250,A型,180,84,15,投手,10,NA,NA,NA,2,4,0,1
2017年度,サントス,Lotte,2220,不明,173,79,10,外野手,66,180,45,3,NA,NA,NA,NA
2017年度,伊志嶺　翔大,Lotte,2000,A型,179,79,38,外野手,52,104,18,0,NA,NA,NA,NA
2017年度,二木　康太,Lotte,1800,O型,187,85,64,投手,23,NA,NA,NA,7,9,0,0
2017年度,チェン・グァンユウ,Lotte,1600,不明,179,75,49,投手,27,NA,NA,NA,3,4,0,4
2017年度,佐々木　千隼,Lotte,1500,O型,181,83,11,投手,15,NA,NA,NA,4,7,0,0
2017年度,酒居　知史,Lotte,1500,A型,178,80,23,投手,19,NA,NA,NA,5,1,0,1
2017年度,吉田　裕太,Lotte,1480,O型,183,94,24,捕手,61,94,16,3,NA,NA,NA,NA
2017年度,髙濱　卓也,Lotte,1450,A型,184,84,32,内野手,28,35,6,0,NA,NA,NA,NA
2017年度,井上　晴哉,Lotte,1400,A型,180,114,44,内野手,35,113,26,0,NA,NA,NA,NA
2017年度,三木　亮,Lotte,1400,A型,175,78,37,内野手,85,207,50,2,NA,NA,NA,NA
2017年度,金澤　岳,Lotte,1300,O型,180,82,25,捕手,4,7,0,0,NA,NA,NA,NA
2017年度,東條　大樹,Lotte,1250,O型,177,81,20,投手,12,NA,NA,NA,0,0,0,1
2017年度,平沢　大河,Lotte,1250,A型,176,76,13,内野手,50,119,21,1,NA,NA,NA,NA
2017年度,高野　圭佑,Lotte,1000,A型,178,76,58,投手,8,NA,NA,NA,0,0,0,0
2017年度,田中　靖洋,Lotte,1000,A型,183,88,47,投手,13,NA,NA,NA,1,0,1,0
2017年度,土肥　星也,Lotte,1000,B型,186,82,34,投手,18,NA,NA,NA,0,1,0,2
2017年度,有吉　優樹,Lotte,1000,AB型,178,87,36,投手,53,NA,NA,NA,2,5,1,16
2017年度,江村　直也,Lotte,980,B型,176,83,53,捕手,13,6,1,0,NA,NA,NA,NA
2017年度,阿部　和成,Lotte,950,A型,183,80,60,投手,2,NA,NA,NA,0,0,0,0
2017年度,大嶺　翔太,Lotte,950,A型,180,82,50,内野手,91,214,44,5,NA,NA,NA,NA
2017年度,宮﨑　敦次,Lotte,790,A型,171,72,48,投手,6,NA,NA,NA,0,0,0,0
2017年度,柴田　講平,Lotte,700,A型,177,78,00,外野手,17,33,4,1,NA,NA,NA,NA
2017年度,黒沢　翔太,Lotte,660,B型,181,84,43,投手,2,NA,NA,NA,0,0,0,0
